DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2001-Q1,10528.1,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2001-Q2,11502.3,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2001-Q3,11528.9,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2001-Q4,11462.3,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2002-Q1,11128.3,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2002-Q2,10885.5,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2002-Q3,10495.6,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2002-Q4,10034.3,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2003-Q1,9321.8,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2003-Q2,9228.3,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2003-Q3,9776.9,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2003-Q4,10104.2,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2004-Q1,9939.7,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2004-Q2,9723.4,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2004-Q3,10286.6,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2004-Q4,10253.4,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2005-Q1,10203.2,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2005-Q2,9932.2,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2005-Q3,9918.0,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2005-Q4,9935.9,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2006-Q1,9968.4,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2006-Q2,10424.4,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2006-Q3,9450.0,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2006-Q4,10091.5,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2007-Q1,10182.9,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2007-Q2,10293.5,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2007-Q3,10406.3,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2007-Q4,10598.0,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2008-Q1,10590.1,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2008-Q2,10707.2,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2008-Q3,10549.9,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2008-Q4,10004.4,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2009-Q1,9180.9,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2009-Q2,9304.6,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2009-Q3,9182.1,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2009-Q4,9337.9,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2010-Q1,9547.1,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2010-Q2,9760.1,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2010-Q3,9280.8,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2010-Q4,9490.8,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2011-Q1,8957.3,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2011-Q2,8516.2,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2011-Q3,8113.0,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2011-Q4,7395.5,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2012-Q1,7456.6,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2012-Q2,6739.2,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2012-Q3,6621.8,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2012-Q4,6526.7,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2013-Q1,6293.2,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2013-Q2,6523.6,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2013-Q3,6517.9,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2013-Q4,6666.3,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2014-Q1,6713.4,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2014-Q2,6716.3,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2014-Q3,6649.0,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2014-Q4,6930.7,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2015-Q1,6998.5,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2015-Q2,7308.0,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2015-Q3,6960.5,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2015-Q4,7324.6,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2016-Q1,7231.5,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2016-Q2,7217.5,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2016-Q3,7248.0,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2016-Q4,7714.5,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2017-Q1,7685.1,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2017-Q2,8274.7,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2017-Q3,8252.2,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2017-Q4,8562.9,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2018-Q1,8579.8,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2018-Q2,8657.4,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2018-Q3,8910.7,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2018-Q4,9262.9,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2019-Q1,9188.1,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2019-Q2,9161.3,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2019-Q3,9382.6,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2019-Q4,8916.2,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2020-Q1,9070.9,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2020-Q2,8005.6,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2020-Q3,8642.2,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2020-Q4,9146.8,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2021-Q1,9446.7,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2021-Q2,9428.3,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2021-Q3,9563.2,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2021-Q4,10096.4,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2022-Q1,10369.2,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2022-Q2,9971.6,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2022-Q3,9922.1,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2022-Q4,10141.0,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2023-Q1,10020.4,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2023-Q2,10019.1,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2023-Q3,10711.4,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2023-Q4,10414.3,,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2024-Q1,10304.5,p,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2024-Q2,10536.4,p,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2024-Q3,11153.2,p,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2024-Q4,10747.3,p,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2025-Q1,11063.1,p,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2025-Q2,11270.8,p,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2025-Q3,11641.8,p,
ESTAT:NAMQ_10_GDP(1.0),01/04/26 23:00:00,Quarterly,"Chain linked volumes (2015), million euro",Seasonally and calendar adjusted data,Gross capital formation,Portugal,2025-Q4,11224.1,p,
